id,username,password,first_name,last_name,first_name_eng,last_name_eng,gender,DOB,faculty,department,field,student_type,education_level,admit_year,graduation_year,gpax,role,profile_picture
810564,wisuta.sangknt@gmail.com,b'$2b$12$jDI8P.yi/LGSxyxBxE.A7.9LG/cLbZ.a2vWK86agjG.RHuzCP1I16',วีร์สุดา,สังข์กรด,wisuta,sangknt,F,2516-08-04,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2532,2536,4.0,alumni,
804276,wsita.nimsiam@gmail.com,b'$2b$12$GxIFmLu4Jl7IO0HB/6gLJewP/Ys.7rMdTsyYyuAbo8MYgixzumIXu',วสิตา,นิยมเซียม,wsita,nimsiam,F,2522-10-08,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2541,2544,3.51,alumni,
853583,onchira.thnatrakta@gmail.com,b'$2b$12$kssaF1q9EdXGRK.LRMVWau02yvbC6gfkY60/2rRDepkLoXfzQIZ5u',อรจิรา,ถนัดรักษา,onchira,thnatrakta,F,2518-12-24,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2538,2542,2.96,alumni,https://picsum.photos/632/96
723240,sphakchokng.nuttar@gmail.com,b'$2b$12$SZx4hBSlsgkGjdmagmdOg.tNskEN9HbBBYtqpeNAEossH7qzWI6ym',ศภัคชคง,นุตตาร,sphakchokng,nuttar,M,2525-08-01,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2541,2545,2.5,alumni,
260744,natya.mueangsuk@gmail.com,b'$2b$12$ElXEAQ9uxRfVR947YFYd0e.KSiSx2v08fC58yVRkh1ZKBJGb6Z3g2',นาตยา,เมืองสุข,natya,mueangsuk,F,2510-05-08,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2530,2532,3.95,alumni,
957387,suphasin.thnapthamrong@gmail.com,b'$2b$12$n/DJvem05.PIz5s5Vh10yunax.OubKGT.UUbhgKT6LyZ3eUQnBqnG',ศุภาศิล,ทรัพย์ธำรงค์,suphasin,thnapthamrong,M,2519-05-25,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2535,2538,2.24,alumni,
594507,chinchuta.thnomkunputn@gmail.com,b'$2b$12$L1ohaIKWUMJczgCYN1V6peQvEJz4GQ9KtQTYJB0E1WXqS.ZwaRfeG',จินต์จุฑา,ถนอมกุลบุตร,chinchuta,thnomkunputn,F,2516-11-17,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2536,2539,2.45,alumni,https://dummyimage.com/193x585
623055,nphatn.chatnpithiangkham@gmail.com,b'$2b$12$sv4wY3nTDEcPYyfv1.L3ReNejpR5AjGbbbnffwPnN5bix7wh/swpG',ณภัทร,ฉัตรอภิเที่ยงค่ำ,nphatn,chatnpithiangkham,F,2522-07-31,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2538,2542,1.82,alumni,
436700,nnikan.bunyaphat@gmail.com,b'$2b$12$Wqkt.ScwjCbOgH9kU9.SEu1GNrnLOWnFQ/6CVsCng3xRKs9UZ5PeW',นรีกานต์,บุณยะภาชน์,nnikan,bunyaphat,F,2541-12-17,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2559,2562,0.28,alumni,
557703,nantwan.thanthae@gmail.com,b'$2b$12$YKLreUW9o7LfP7TX9VJXVuJcXFy1xrF3E5Opp9MY/zuAau7VEFxLu',นันทวรรณ,ทหารแท้,nantwan,thanthae,F,2520-12-27,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,2540,2543,2.54,alumni,https://picsum.photos/966/287
896305,yeaorat.ninahani@gmail.com,b'$2b$12$Fix0zKiUhKsAOe1br2KGnuLmSeL17.TKA6HS8M8r/mPJJo/rPx4Tm',เยาวรัตน์,นิระหานี,yeaorat,ninahani,F,2533-05-06,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2552,2556,2.28,alumni,
267393,kitiyathon.temiyadet@gmail.com,b'$2b$12$PDbgm4k/QmwVGtrnoMmjOehFeLAbVSwQUlyFPEZpYwrd0rELHkbgq',กิติยาธรณ์,เตมิยะเดช,kitiyathon,temiyadet,F,2534-02-11,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก ป.ตรีต่อป.เอก,ปริญญาเอก,2552,2553,2.42,alumni,
195718,yothika.thnatdoenkhao@gmail.com,b'$2b$12$bMOQMZo3P/Ms245oUwfkmOFNf0va2ZFGOgmEmCCvHYURfrKuX51Ly',โยธิการ์,ถนัดเดินข่าว,yothika,thnatdoenkhao,F,2536-12-03,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2552,2555,3.94,alumni,
433329,khodiyo.wakhiman@gmail.com,b'$2b$12$mu5BqTFnJjqjPhRmD0XtFejSsy0JrOf5u58O7O26WMMYyzeW4Odle',ขอดิเยาะ,วะคีมัน,khodiyo,wakhiman,F,2516-01-09,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,2534,2537,2.58,alumni,
721246,stirin.tnikhnuthphan@gmail.com,b'$2b$12$MvGY5G7Vwq/8r.2R12PRbOM9RkQkkdAwkso5UQm5yJkhDRAcDJAYe',ศศิรินทร์,ตรีครุธพันธุ์,stirin,tnikhnuthphan,F,2524-01-21,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2543,2545,3.81,alumni,
179605,marini.lekaphan@gmail.com,b'$2b$12$K/bGPMiM925wjkNRM9JQae.BExKybsRf1YOD4NRolYQ3Qvu6/soA2',มารีนี,เลขะพันธุ์,marini,lekaphan,F,2515-04-30,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2533,2561,2.44,alumni,
699381,metni.chaipha@gmail.com,b'$2b$12$Cs4C/6K7kSgJN5eV6mHUZefWf2Zr3rPNAlp/TuikfcnHwGWslbdi.',เมทนี,ไชยภา,metni,chaipha,F,2541-02-20,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2558,2560,2.02,alumni,
476689,sirinan.susaro@gmail.com,b'$2b$12$9i9n/lXiRNt/RibXbUXTH.tEKchBvL0OkUVnGiDGmZ/DU4EK88w7y',ศิรินันท์,ซูสารอ,sirinan,susaro,F,2527-05-19,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2545,2548,3.86,alumni,
138233,enokphong.tantnut@gmail.com,b'$2b$12$vLKVEVs7ppqjo9r8.ardLe6IrIbM38QBeiKeqq.lhgDebyC0U9NkG',เอนกพงศ์,ตัณฑนุช,enokphong,tantnut,M,2537-06-24,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2556,2559,2.77,alumni,
846645,sommon.nimtham@gmail.com,b'$2b$12$iMYqMtI2tKKLiqyZB.Dhp.T8Q2gIsC7vJSWi8vZHHSSJGSJsjQ2uy',สมมล,นิยมธรรม,sommon,nimtham,F,2526-10-13,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2542,2546,2.66,alumni,
265456,witian.pnitakunsent@gmail.com,b'$2b$12$5.llEgQkrOZCUHCZIybjMu09RrJARV6oh8PTdmPzvLMF3F91u4yo6',วิเชียร,ปรีชากุลเศรษฐ์,witian,pnitakunsent,F,2539-01-12,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2556,2559,4.0,alumni,
873483,natta.sanaphan@gmail.com,b'$2b$12$UrtKcaUTIV86dXWsvqNBf.4m10S4PTpfDjjB2ylrjawtc988Dd4Yi',อณัฐตา,สาระพันธ์,natta,sanaphan,F,2511-02-08,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2531,2534,3.65,alumni,
239097,phenyupha.nruephai@gmail.com,b'$2b$12$DksHApn/gMPLoGglSsk4WOnPcR8IiCd14TUZuDlKwOHwfpD8OU35G',เพ็ญยุภา,นฤภัย,phenyupha,nruephai,F,2535-01-31,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2551,2554,3.0,alumni,
748054,titya.nuanpheng@gmail.com,b'$2b$12$1INN13c76wyZFczF1ylSzOVoeB/dUglzpESXdv4.m4R3WSyBklBuy',อธิตยา,นวลเพ็ง,titya,nuanpheng,F,2541-07-10,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2557,2560,2.63,alumni,
166767,natta.thnommnut@gmail.com,b'$2b$12$6/mXxaMJT/WTkjKxHbV86eIzab7AkqzErOlSTYw2vrMa4FicCWVMm',อณัฐตา,ถนอมมนุษย์,natta,thnommnut,F,2520-01-19,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2538,2539,4.0,alumni,
569990,nuchni.saikit@gmail.com,b'$2b$12$gBdWhd5dzcRSxWlDm/NkNe2HydogX02gLfSTwOquU6ufkdHtwOCuy',นุจรี,ไสยกิจ,nuchni,saikit,F,2532-04-15,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2550,2552,2.41,alumni,
694172,natta.thnupkn@gmail.com,b'$2b$12$daTuEasM0P8YOW.x44qJieGaPjDQNUtGt8ygX/w2bQ371MsVW/Zui',อณัฐตา,ธนูปกรณ์,natta,thnupkn,F,2514-07-24,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2534,2538,3.45,alumni,
358395,metni.tnakunmairiang@gmail.com,b'$2b$12$ca.Y61R5O83L3pojXo3E.ONzCS4XS.KO3cgD/79qu6orIlkG7YBWm',เมทนี,ตระกูลไม้เรียง,metni,tnakunmairiang,F,2513-09-26,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2533,2537,1.05,alumni,
918660,masita.photisat@gmail.com,b'$2b$12$/hJTcqnY86w6VC0O2fw3G.t0NXX9JhQePRBESy8dO6SHdapwrW3Ra',มาสิตะ,โพธิสัตย์,masita,photisat,F,2540-04-07,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2557,2557,3.33,alumni,
749090,sirinan.buaphuean@gmail.com,b'$2b$12$pPFGK99TDe42mQTrfxL/DOQlCxgA.jv9kaoYMvsX/LUN20q0Q4nkG',ศิรินันท์,บัวเผื่อน,sirinan,buaphuean,F,2516-02-04,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2534,2538,2.64,alumni,
716457,paenng.thansetin@gmail.com,b'$2b$12$DT53kcAHaRIXYpgL8vJd7OAPShI0EqtyJiZ8c5k2WjFOkkQ6SiYpu',แปลง,ธัญเสถียร,paenng,thansetin,M,2526-07-24,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2543,2544,2.14,alumni,
927782,anchista.thanyuk@gmail.com,b'$2b$12$EkpN74l88kLAa/PqhAXtZuTzUZSncdQ/NIR9M/T0sTtxtPPghiip2',อัญชิษฐา,ทันยุค,anchista,thanyuk,F,2519-04-21,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,2537,2540,3.11,alumni,
847477,phkathip.disotnai@gmail.com,b'$2b$12$9OamBrX2UcvlH22jyUH4.OR6WycxwytqArxKFijvr4HbpXRdjv4te',ผกาทิพย์,ดิศดใน,phkathip,disotnai,F,2520-04-21,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,2540,2543,2.78,alumni,https://picsum.photos/367/713
563355,nuchni.dapphet@gmail.com,b'$2b$12$1kQTdumMXvJaWCBZhLfpf.6acTcn4OqosMNgfbmW0yRinIAccV/OC',นุจรี,ดาบเพ็ชร์,nuchni,dapphet,F,2525-06-08,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2542,2542,2.44,alumni,
569393,saisuni.tnakunbun@gmail.com,b'$2b$12$acr7qw4dZovQ5rP/805sKOgBDz8gxX4QDm2nShMX80JfFGq9cOBg2',สายสุรีย์,ตระกูลบุญ,saisuni,tnakunbun,F,2536-11-19,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2552,2555,2.99,alumni,
867563,paenng.thongsukloet@gmail.com,b'$2b$12$KdsQ9nq2QUx6D6LcMAgaLu6Lq.D1DbvMSRbP7I8Xh2ZTZObYJCf7S',แปลง,ทองสุกเลิศ,paenng,thongsukloet,M,2526-05-09,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2542,2545,3.28,alumni,
142900,siththan.thumabu@gmail.com,b'$2b$12$VF30qR3/gUFHF9itOfKKjeIP5v4RulHFBDksRLv83viE7ayODFMcK',สิทธัญ,ทุมะบุตร์,siththan,thumabu,M,2540-08-15,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2556,2558,3.3,alumni,
148192,nitnan.thaonratn@gmail.com,b'$2b$12$NSQoBU3Nte3U6DiR5pwzhuryrpIKAw1lAPRxkH2.kl0p81uN8Offy',ณิชนันท์,ถาวรรัตน,nitnan,thaonratn,F,2518-01-26,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2538,2542,1.12,alumni,
438132,roscha.buaphuean@gmail.com,b'$2b$12$NdwahTKu.9.P0du1S.blNe.Da7DWLZ5B79HwCrvKTOlgCGBGz34cm',โรสชา,บัวเผื่อน,roscha,buaphuean,F,2521-04-21,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2541,2544,2.17,alumni,
672618,wsita.tangrop@gmail.com,b'$2b$12$P/qXUyWqal79zqN.M8jLiO9MEjc4Tne2o/pKxrLUjrT8YJlY0i6rm',วสิตา,ตั้งรบ,wsita,tangrop,F,2516-04-14,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2536,2539,1.47,alumni,
617971,watutep.tnakunmairiang@gmail.com,b'$2b$12$RfwqbkCJfiIBqN2pBVQ76ObvxtZHeB5crCF.KzP8xLOoaGmcZdVfe',วาสุเทพ,ตระกูลไม้เรียง,watutep,tnakunmairiang,M,2539-03-31,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,2559,2562,3.48,alumni,
352002,ketmchai.khamenok@gmail.com,b'$2b$12$AY2oOAr5hATRHtVjHpQMrOBHOO4GdYuV7korGxHbChv4Er.75FXG2',เกษมชัย,ขำเอนก,ketmchai,khamenok,M,2536-03-12,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2554,2557,2.47,alumni,
614171,nuchni.thuansni@gmail.com,b'$2b$12$x1ZXU/YDw/8VBQtq4bR15.cL/wzFwxCTJKYCFa0KCUAaJhWrJ3sOe',นุจรี,ถ้วนศรี,nuchni,thuansni,F,2537-08-21,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2557,2560,2.11,alumni,
625559,mnat.tangrop@gmail.com,b'$2b$12$Ua5QluuwjoWDiwb0nKNtXOirLQ.aJWii2OnKZdUU3XTnWgfzh9yrC',มนัส,ตั้งรบ,mnat,tangrop,M,2528-12-05,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2548,2551,1.27,alumni,
979660,nnikan.duttiwnit@gmail.com,b'$2b$12$ZnrW7ml/NTkBXxSyyKbziuo6eiUHbw1wh6ZIdY51cNJsUWddo0iXG',นรีกานต์,ดุษฎีวนิช,nnikan,duttiwnit,F,2522-07-13,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2539,2542,3.62,alumni,https://picsum.photos/211/1023
330505,ninant.khiaoon@gmail.com,b'$2b$12$xC9hAzKWkji2rBbzjfEjKOACffpC3tmAP1.kWBGyijYvM4dyVz30C',นิรันดร์,เขียวอ่อน,ninant,khiaoon,M,2522-07-24,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2538,2540,2.82,alumni,https://picsum.photos/609/924
851283,ekwit.natkhayi@gmail.com,b'$2b$12$JL4c1SK2brEfDpu/FPxT2uxIDCxMoSEQnwQvPhxxCm0Md6WjYcvXO',เอกวิทย์,นาฏคายี,ekwit,natkhayi,M,2523-04-01,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2543,2545,2.15,alumni,
255184,natnada.buaphuean@gmail.com,b'$2b$12$xzI4nKFH3/3adwmy.tz49OckeDrEf4ddDMmj7zfV5BIMOz4oKSQFC',ณัฐญาดา,บัวเผื่อน,natnada,buaphuean,F,2541-07-31,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2558,2561,3.63,alumni,
160915,phkat.ninsena@gmail.com,b'$2b$12$RXQCwQXe.hTCIlnQw5Vp5ORolGfRgpPKq3lfQa4eX12GNO3xj8Eoq',ภควัฒน์,นิลเสนา,phkat,ninsena,M,2522-12-04,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2539,2541,4.0,alumni,https://picsum.photos/584/599
927460,chitnnta.thnapthamrong@gmail.com,b'$2b$12$.oJylAy7dSDRVdGzlDC7N.hF0.TAq4sOIag0Sb4.WgsKJ910SR3JW',จิตรลดา,ทรัพย์ธำรงค์,chitnnta,thnapthamrong,F,2525-04-28,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2542,2546,3.18,alumni,https://placekitten.com/180/538
777327,duangtan.naksuthin@gmail.com,b'$2b$12$Wv9Ban.YV7D1qn.f5zUOPerhJp..TQuua2LUZjvbQjpckNyO3.hlK',ดวงจันทร์,นาคสุทิน,duangtan,naksuthin,F,2525-07-31,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2544,2546,1.55,alumni,
439219,phatwuti.thongpaknam@gmail.com,b'$2b$12$KNeUrEyr9mt9GCNTz2LxkO/uCYQWCgZLSIAroMKc9MS1JVRe8ht9S',ภาสวุฒิ,ทองปากน้ำ,phatwuti,thongpaknam,M,2516-10-03,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2532,2535,1.49,alumni,
187176,phadila.butnach@gmail.com,b'$2b$12$qzAURhC1xiqpsSECufbPAukmSIlTA1DMm2gVOooauLCC4S474tt4C',พาดีล๊ะ,บุตราช,phadila,butnach,F,2517-05-16,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2537,2539,1.78,alumni,https://placekitten.com/432/717
628262,wankon.snisat@gmail.com,b'$2b$12$SskQO/ln.LhUD0BeWUnxAuyT196smE9FlRRKgO83QKemVFiRSI4DO',วรรณกร,ศรีสัตย์,wankon,snisat,F,2527-08-04,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2545,2549,4.0,alumni,
426699,onphin.damrichop@gmail.com,b'$2b$12$qGZTYkEoQEAP44A7MXlHUOeNrlHTdy8Jki6AfQqbo4KLySOmupx3a',อรพิณ,ดำริห์ชอบ,onphin,damrichop,F,2524-12-22,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2541,2544,3.41,alumni,
447813,phutt.winatini@gmail.com,b'$2b$12$Yd6cYAqMUrWUEtR.0/Q2eumAZzjSZXb4QJUWWV9K5ywyiK4vKWreC',พุทธ,วิลาสินี,phutt,winatini,M,2510-02-18,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2530,2532,3.87,alumni,
607133,phasini.thnatknueng@gmail.com,b'$2b$12$tm3z/gDTSrNIBWgp0V9JCux4FPKc..1WoIyJip9e804w.aWwqmeBq',ภาสินี,ถนัดกลึง,phasini,thnatknueng,F,2543-09-03,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2560,2563,1.21,alumni,
874810,nop.chaitaeng@gmail.com,b'$2b$12$S0vonybqi//IWjIaW059VuoRmls3y2MQnOhaUANY1D1..6z5p9qYK',นพ,ฉายแสง,nop,chaitaeng,M,2515-11-02,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2533,2537,1.74,alumni,
302758,stina.thatnsutti@gmail.com,b'$2b$12$lopUQzvbIEWTTokWVRBEFu/S7x/S2i2OW6QYnhDBtuEAW3vjEjvTW',ศศินา,ทัศนสุทธิ,stina,thatnsutti,F,2521-02-18,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2538,2540,3.15,alumni,
