user_id,username,password,first_name,last_name,first_name_eng,last_name_eng,gender,DOB,faculty,department,field,student_type,education_level,workplace,company,job,admit_year,graduate_year,gpax,email,role,user_interaction,github,profile_picture,company_internship,internship,job_internship,linkedin,facebook,phone
427751,chnongchai.tantnachin@gmail.com,b'$2b$12$7C2vKQrRsouzOkkyYco.q.K4Bd/RklRHzmw1.mUNrUJYqSsrT1Ucu',ฉลองชัย,ตันตราจิณ,chnongchai,tantnachin,M,2517-07-28,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,"0 ถนนนครเทพ, มูลนิธิเณรานุสนธิ์",มูลนิธิเณรานุสนธิ์,Data Scientist,2534,2538,3.56,chnongchai.tantnachin@munnitineranuson.gov.br,alumni,Low,,,,,,,,
244596,sinsmutn.thainim@gmail.com,b'$2b$12$xjtL8RkeqQObuyUkDTalwuZvnKQk8KJbJ21D0oE/Pn6NLtgdBBbnu',สินสมุทร,ไทนิยม,sinsmutn,thainim,M,2516-06-12,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,"9/0 ซ.วุฑฒยากร, บริษัท พรสีมาคอมมิวนิเคชั่น จำกัด",บริษัท พรสีมาคอมมิวนิเคชั่น จำกัด,Software Engineer,2533,2536,3.22,sinsmutn.thainim@bnitat.org.br,alumni,Low,sinsmutn.thainim@github.com,,,,,,,
347985,stina.decha@gmail.com,b'$2b$12$zkiQnlTRK0HBVj2dNCWFt.od86qwe6E5I9UzAOpcE9aNSYYbBt92i',ศศินา,เดชวา,stina,decha,F,2529-06-12,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,"255/94 ถ.ดิสกะประกาย, ห้างหุ้นส่วนสามัญ เลขะพันธุ์",ห้างหุ้นส่วนสามัญ เลขะพันธุ์,Mobile App Developer,2546,2548,4.0,stina.decha@anguntuantaman.com,alumni,Low,,,,,,,,
248328,chilapn.phankena@gmail.com,b'$2b$12$CWFV/l4lBPkYTs9tDvARFOU1yQ4iBZaIUCOZRayhxtPmnlX9c4vsy',จิฬาภรณ์,พานเกล้า,chilapn,phankena,F,2540-11-09,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,"317 ถนนเพียยา, บริษัท ผลบุญบริการ จำกัด",บริษัท ผลบุญบริการ จำกัด,Data Scientist,2558,2561,4.0,chilapn.phankena@bnitat.org,alumni,Low,,,,,,,,
667482,phkathip.ratmni@gmail.com,b'$2b$12$wWlGivqSVNQt9VauCQLm5udpnXi4dJcArNJNUL9I2T7RwuCkaDDWa',ผกาทิพย์,ราชมณี,phkathip,ratmni,F,2528-08-16,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,"4/5 ถ.แนวพนิช, บจก.ตัณสถิตย์",บจก.ตัณสถิตย์,Full-Stack Developer,2544,2548,3.1,phkathip.ratmni@botk.tanstit.org.br,alumni,Low,,,,,,,phkathip.ratmni@gmail.com,
266711,loetdet.yangsuai@gmail.com,b'$2b$12$HZBCr7YU8QsK/5m75CfXmeIyWcsQeS6AfaYB0CKduyxxQoQCZkh5m',เลิศเดช,ยางสวย,loetdet,yangsuai,M,2524-09-22,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,"710/6 ถนนทองอยู่, พีระเพ็ญกุลยานยนต์",พีระเพ็ญกุลยานยนต์,Data Scientist,2544,2548,2.6,loetdet.yangsuai@phiraphenkunyann.com,alumni,Low,,,,,,,,
780226,anthika.khiaoon@gmail.com,b'$2b$12$MXllspqGq/lom3R1v17VDuoZoIsTKIDnP/6y2zCL9ibg7G9hV4NKi',อัญธิกา,เขียวอ่อน,anthika,khiaoon,F,2540-02-07,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,"36 ถนนฉัตรอภิเที่ยงค่ำ, เพียยามอเตอร์",เพียยามอเตอร์,นักชีววิทยา,2559,2562,3.98,anthika.khiaoon@phiayamotoe.gov,alumni,Low,,,,,,,,
445632,suraida.thongsukloet@gmail.com,b'$2b$12$4ochyrL4G4C0r5eaA0wIfOZcPM2rheU1CeGtJqYNg.oRP5GXqNHyq',ซูไรดา,ทองสุกเลิศ,suraida,thongsukloet,F,2513-04-06,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,"08 หมู่ 21 ถ.นักสำหรวจ, บริษัท มิ่งขวัญมอเตอร์ จำกัด",บริษัท มิ่งขวัญมอเตอร์ จำกัด,AI Researcher,2533,2535,2.45,suraida.thongsukloet@bnitat.com.br,alumni,Low,,,,,,,,
741114,phasini.thnngkomn@gmail.com,b'$2b$12$X0Kbm9HXwusRUHlfS.Ox6eBtKz6WRaZ3Fnwwbz.39eBvHDsX/T.I2',ภาสินี,ทรงโกมล,phasini,thnngkomn,F,2524-11-14,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก ป.ตรีต่อป.เอก,ปริญญาเอก,"72 ถนนศรีตะวัน, บมจ.เดชวายานยนต์",บมจ.เดชวายานยนต์,Software Engineer,2542,2543,2.41,phasini.thnngkomn@bmt.dechayann.org,alumni,Low,,,,,,,,
466577,masito.nawamandon@gmail.com,b'$2b$12$./8ObGwlBYboSAJh1fTxlOExW8mG0iyXHiZtJDqTtTxjwIJz//21K',มาซีเตาะ,นะวะมันดร,masito,nawamandon,F,2511-06-12,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,"6 ถ.พรมอ่อน, พงศ์ฉบับนภาและกุมารบุญ",พงศ์ฉบับนภาและกุมารบุญ,Backend Developer,2531,2534,3.56,masito.nawamandon@phongchpapnpalaekumanbun.org.br,alumni,Low,,https://picsum.photos/179/725,,,,,,
773669,suphon.photisat@gmail.com,b'$2b$12$1kW1nj6Dpe6IKqZS5NjHOubhVOTpHPBAF7O1IcSehktDV0UTcIZbi',สุพนธ์,โพธิสัตย์,suphon,photisat,M,2518-10-14,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,"23 หมู่ 86 ถนนบุตราช, บริษัท วุฑฒยากรการค้า จำกัด",บริษัท วุฑฒยากรการค้า จำกัด,Data Scientist,2537,2541,3.16,suphon.photisat@bnitat.com,alumni,High,,https://placekitten.com/868/952,บริษัท ดำริห์ชอบซัพพลาย จำกัด,"17/6 ถนนทวีเดช, บริษัท ดำริห์ชอบซัพพลาย จำกัด",DevOps Engineer,suphon.photisat@linkin.com,suphon.photisat@gmail.com,
552191,phonchiin.datu@gmail.com,b'$2b$12$Zog6jtKFgJD57164KpwHfOPxnARsOxmjo5quAw906XsjhkKrfA3P.',พรชีวิน,ดาตู,phonchiin,datu,F,2539-03-02,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,"45 ถนนดิศดใน, บริษัท ตั้งรบโอสถ จำกัด",บริษัท ตั้งรบโอสถ จำกัด,Cybersecurity Analyst,2558,2561,2.73,phonchiin.datu@bnitat.com.br,alumni,Low,phonchiin.datu@github.com,,,,,,,
420175,pannwatn.nispnapan@gmail.com,b'$2b$12$BY.R1BhLbZiM26v6ZJVkauaAtTie8.p3v5c39UHgeEQxPldSLUJPq',ปัณณวัชร,นิษประปัญจ์,pannwatn,nispnapan,M,2537-09-17,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,"96 ถนนตันยา, เดชคุ้ม-สาระพันธ์",เดชคุ้ม-สาระพันธ์,Backend Developer,2553,2556,4.0,pannwatn.nispnapan@detkhum-sanaphan.org.br,alumni,Low,pannwatn.nispnapan@github.com,,,,,,,
810564,wisuta.sangknt@gmail.com,b'$2b$12$jDI8P.yi/LGSxyxBxE.A7.9LG/cLbZ.a2vWK86agjG.RHuzCP1I16',วีร์สุดา,สังข์กรด,wisuta,sangknt,F,2516-08-04,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,"325/8 ถ.ทศโยธิน, ทับทิมไทยและสุวรรณหงษ์",ทับทิมไทยและสุวรรณหงษ์,Software Engineer,2532,2536,4.0,wisuta.sangknt@thaptimthailaesuanong.com.br,alumni,Low,,,,,,,,
804276,wsita.nimsiam@gmail.com,b'$2b$12$GxIFmLu4Jl7IO0HB/6gLJewP/Ys.7rMdTsyYyuAbo8MYgixzumIXu',วสิตา,นิยมเซียม,wsita,nimsiam,F,2522-10-08,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,"330 ถนนถนอมกุลบุตร, บริษัท ธนูปกรณ์อิมปอร์ตเอ็กซปอร์ต จำกัด",บริษัท ธนูปกรณ์อิมปอร์ตเอ็กซปอร์ต จำกัด,Software Engineer,2541,2544,3.51,wsita.nimsiam@bnitat.net,alumni,Low,,,,,,,,
853583,onchira.thnatrakta@gmail.com,b'$2b$12$kssaF1q9EdXGRK.LRMVWau02yvbC6gfkY60/2rRDepkLoXfzQIZ5u',อรจิรา,ถนัดรักษา,onchira,thnatrakta,F,2518-12-24,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,"07 หมู่ 0 ถนนฉัตรอภิเที่ยงค่ำ, มูลนิธินาฏคายี",มูลนิธินาฏคายี,Data Scientist,2538,2542,2.96,onchira.thnatrakta@munnitinatkhayi.gov,alumni,High,onchira.thnatrakta@github.com,https://picsum.photos/632/96,,,,onchira.thnatrakta@linkin.com,onchira.thnatrakta@gmail.com,+66 834 125 551
723240,sphakchokng.nuttar@gmail.com,b'$2b$12$SZx4hBSlsgkGjdmagmdOg.tNskEN9HbBBYtqpeNAEossH7qzWI6ym',ศภัคชคง,นุตตาร,sphakchokng,nuttar,M,2525-08-01,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,"47 หมู่ 70 ถนนธรรมฤดี, สหภาพแรงงานพรรษาสกุล",สหภาพแรงงานพรรษาสกุล,DevOps Engineer,2541,2545,2.5,sphakchokng.nuttar@spapnaengnganphataskun.gov.br,alumni,Low,,,,,,,,
260744,natya.mueangsuk@gmail.com,b'$2b$12$ElXEAQ9uxRfVR947YFYd0e.KSiSx2v08fC58yVRkh1ZKBJGb6Z3g2',นาตยา,เมืองสุข,natya,mueangsuk,F,2510-05-08,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,"100 ถ.ทรัพย์ธำรงค์, บริษัท นาคพันธุ์จิวเวลรี่ จำกัด",บริษัท นาคพันธุ์จิวเวลรี่ จำกัด,นักประชาสัมพันธ์,2530,2532,3.95,natya.mueangsuk@bnitat.org,alumni,Low,,,,,,,,
957387,suphasin.thnapthamrong@gmail.com,b'$2b$12$n/DJvem05.PIz5s5Vh10yunax.OubKGT.UUbhgKT6LyZ3eUQnBqnG',ศุภาศิล,ทรัพย์ธำรงค์,suphasin,thnapthamrong,M,2519-05-25,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,"37 หมู่ 1 ถ.นวลฉวี, มูลนิธิถนอมกุลบุตร",มูลนิธิถนอมกุลบุตร,Data Scientist,2535,2538,2.24,suphasin.thnapthamrong@munnitithnomkunputn.net,alumni,Low,suphasin.thnapthamrong@github.com,,,,,,,
594507,chinchuta.thnomkunputn@gmail.com,b'$2b$12$L1ohaIKWUMJczgCYN1V6peQvEJz4GQ9KtQTYJB0E1WXqS.ZwaRfeG',จินต์จุฑา,ถนอมกุลบุตร,chinchuta,thnomkunputn,F,2516-11-17,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,"82/3 ถนนถนิมมาศ, ถนัดพิมพการสโตร์",ถนัดพิมพการสโตร์,Full-Stack Developer,2536,2539,2.45,chinchuta.thnomkunputn@thnatphimpkansโ.net,alumni,High,chinchuta.thnomkunputn@github.com,https://dummyimage.com/193x585,ห้างหุ้นส่วนจำกัด ดุษฎีวนิชอะไหล่ยนต์,"35 ถ.จันอ้น, ห้างหุ้นส่วนจำกัด ดุษฎีวนิชอะไหล่ยนต์",นางแบบ,chinchuta.thnomkunputn@linkin.com,chinchuta@gmail.com,
623055,nphatn.chatnpithiangkham@gmail.com,b'$2b$12$sv4wY3nTDEcPYyfv1.L3ReNejpR5AjGbbbnffwPnN5bix7wh/swpG',ณภัทร,ฉัตรอภิเที่ยงค่ำ,nphatn,chatnpithiangkham,F,2522-07-31,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,"141/5 ถ.พงศ์ฉบับนภา, หจก.ไทยแท้",หจก.ไทยแท้,นักวิทยาศาสตร์,2538,2542,1.82,nphatn.chatnpithiangkham@chk.thaithae.org.br,alumni,Medium,,,บริษัท พรรษาสกุล จำกัด,"25 หมู่ 6 ถ.นิลวรรณ, บริษัท พรรษาสกุล จำกัด",บรรณาธิการ,,nphatn.chatnpithiangkham@gmail.com,
436700,nnikan.bunyaphat@gmail.com,b'$2b$12$Wqkt.ScwjCbOgH9kU9.SEu1GNrnLOWnFQ/6CVsCng3xRKs9UZ5PeW',นรีกานต์,บุณยะภาชน์,nnikan,bunyaphat,F,2541-12-17,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,"75 ถ.ยะผา, บริษัท ร่มธิติรัตน์ก่อสร้าง จำกัด (มหาชน)",บริษัท ร่มธิติรัตน์ก่อสร้าง จำกัด (มหาชน),นักประดิษฐ์,2559,2562,0.28,nnikan.bunyaphat@bnitat.gov,alumni,Low,,,,,,,,
557703,nantwan.thanthae@gmail.com,b'$2b$12$YKLreUW9o7LfP7TX9VJXVuJcXFy1xrF3E5Opp9MY/zuAau7VEFxLu',นันทวรรณ,ทหารแท้,nantwan,thanthae,F,2520-12-27,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,"1 ถนนแน่นดุจป้อม, บริษัท ทรัพย์สารเซอร์วิส จำกัด (มหาชน)",บริษัท ทรัพย์สารเซอร์วิส จำกัด (มหาชน),DevOps Engineer,2540,2543,2.54,nantwan.thanthae@bnitat.net,alumni,High,nantwan.thanthae@github.com,https://picsum.photos/966/287,บริษัท ดิสกะประกาย จำกัด,"1/7 ถ.ถมังรักษสัตว์, บริษัท ดิสกะประกาย จำกัด",Software Engineer,nantwan.thanthae@linkin.com,nantwan.thanthae@gmail.com,063-478-4004
896305,yeaorat.ninahani@gmail.com,b'$2b$12$Fix0zKiUhKsAOe1br2KGnuLmSeL17.TKA6HS8M8r/mPJJo/rPx4Tm',เยาวรัตน์,นิระหานี,yeaorat,ninahani,F,2533-05-06,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,"97 ถนนทวนทอง, บริษัท มนทอง จำกัด",บริษัท มนทอง จำกัด,Backend Developer,2552,2556,2.28,yeaorat.ninahani@bnitat.gov,alumni,Low,,,,,,,,
267393,kitiyathon.temiyadet@gmail.com,b'$2b$12$PDbgm4k/QmwVGtrnoMmjOehFeLAbVSwQUlyFPEZpYwrd0rELHkbgq',กิติยาธรณ์,เตมิยะเดช,kitiyathon,temiyadet,F,2534-02-11,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก ป.ตรีต่อป.เอก,ปริญญาเอก,"219/8 ถนนศิวะวรเวท, ห้างหุ้นส่วนจำกัด สันตะวงศ์",ห้างหุ้นส่วนจำกัด สันตะวงศ์,DevOps Engineer,2552,2553,2.42,kitiyathon.temiyadet@anguntuantamkat.net.br,alumni,Low,,,,,,,,
195718,yothika.thnatdoenkhao@gmail.com,b'$2b$12$bMOQMZo3P/Ms245oUwfkmOFNf0va2ZFGOgmEmCCvHYURfrKuX51Ly',โยธิการ์,ถนัดเดินข่าว,yothika,thnatdoenkhao,F,2536-12-03,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,"59/2 ซ.บุญศล, ห้างหุ้นส่วนสามัญ ธูปหอม",ห้างหุ้นส่วนสามัญ ธูปหอม,DevOps Engineer,2552,2555,3.94,yothika.thnatdoenkhao@anguntuantaman.gov.br,alumni,Low,,,,,,,,
433329,khodiyo.wakhiman@gmail.com,b'$2b$12$mu5BqTFnJjqjPhRmD0XtFejSsy0JrOf5u58O7O26WMMYyzeW4Odle',ขอดิเยาะ,วะคีมัน,khodiyo,wakhiman,F,2516-01-09,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,"3 ถ.ธุวะนุติ์, บริษัท บุญศลแพคกิ้ง จำกัด",บริษัท บุญศลแพคกิ้ง จำกัด,Data Scientist,2534,2537,2.58,khodiyo.wakhiman@bnitat.gov,alumni,Low,,,,,,,,
721246,stirin.tnikhnuthphan@gmail.com,b'$2b$12$MvGY5G7Vwq/8r.2R12PRbOM9RkQkkdAwkso5UQm5yJkhDRAcDJAYe',ศศิรินทร์,ตรีครุธพันธุ์,stirin,tnikhnuthphan,F,2524-01-21,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,"38 ถนนทุมะบุตร์, ห้างหุ้นส่วนจำกัด ทองแท้อินเตอร์เนชั่นแนล",ห้างหุ้นส่วนจำกัด ทองแท้อินเตอร์เนชั่นแนล,AI Researcher,2543,2545,3.81,stirin.tnikhnuthphan@anguntuantamkat.gov.br,alumni,Low,,,,,,,,
179605,marini.lekaphan@gmail.com,b'$2b$12$K/bGPMiM925wjkNRM9JQae.BExKybsRf1YOD4NRolYQ3Qvu6/soA2',มารีนี,เลขะพันธุ์,marini,lekaphan,F,2515-04-30,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,"7/3 ถนนถนอมมนุษย์, บริษัท นากกนกคอนสตรัคชั่น จำกัด",บริษัท นากกนกคอนสตรัคชั่น จำกัด,Full-Stack Developer,2533,2561,2.44,marini.lekaphan@bnitat.gov,alumni,Low,,,,,,,,
699381,metni.chaipha@gmail.com,b'$2b$12$Cs4C/6K7kSgJN5eV6mHUZefWf2Zr3rPNAlp/TuikfcnHwGWslbdi.',เมทนี,ไชยภา,metni,chaipha,F,2541-02-20,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,"124/5 ถ.ตั้งกุลงาม, บมจ.ทศโยธิน",บมจ.ทศโยธิน,Software Engineer,2558,2560,2.02,metni.chaipha@bmt.thotyotin.com,alumni,Low,,,,,,,,
476689,sirinan.susaro@gmail.com,b'$2b$12$9i9n/lXiRNt/RibXbUXTH.tEKchBvL0OkUVnGiDGmZ/DU4EK88w7y',ศิรินันท์,ซูสารอ,sirinan,susaro,F,2527-05-19,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,"12 ถนนตวงทอง, บริษัท ศาสตร์ศิลป์ จำกัด",บริษัท ศาสตร์ศิลป์ จำกัด,AI Researcher,2545,2548,3.86,sirinan.susaro@bnitat.org,alumni,Low,,,,,,,,
138233,enokphong.tantnut@gmail.com,b'$2b$12$vLKVEVs7ppqjo9r8.ardLe6IrIbM38QBeiKeqq.lhgDebyC0U9NkG',เอนกพงศ์,ตัณฑนุช,enokphong,tantnut,M,2537-06-24,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,"0 ถ.ศรีวงค์, ห้างหุ้นส่วนจำกัด กุมารบุญวิศวการ",ห้างหุ้นส่วนจำกัด กุมารบุญวิศวการ,Software Engineer,2556,2559,2.77,enokphong.tantnut@anguntuantamkat.com.br,alumni,Low,,,,,,,,
846645,sommon.nimtham@gmail.com,b'$2b$12$iMYqMtI2tKKLiqyZB.Dhp.T8Q2gIsC7vJSWi8vZHHSSJGSJsjQ2uy',สมมล,นิยมธรรม,sommon,nimtham,F,2526-10-13,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,"835/79 ถนนบุนยะตีรณะ, เมืองสุขวิศวการ",เมืองสุขวิศวการ,Cybersecurity Analyst,2542,2546,2.66,sommon.nimtham@mueangsukwitkan.org,alumni,Low,,,,,,,,
265456,witian.pnitakunsent@gmail.com,b'$2b$12$5.llEgQkrOZCUHCZIybjMu09RrJARV6oh8PTdmPzvLMF3F91u4yo6',วิเชียร,ปรีชากุลเศรษฐ์,witian,pnitakunsent,F,2539-01-12,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,"85/11 ถนนนากกนก, บริษัท ดวงทับทิม จำกัด",บริษัท ดวงทับทิม จำกัด,Mobile App Developer,2556,2559,4.0,witian.pnitakunsent@bnitat.com.br,alumni,Low,,,,,,,,
873483,natta.sanaphan@gmail.com,b'$2b$12$UrtKcaUTIV86dXWsvqNBf.4m10S4PTpfDjjB2ylrjawtc988Dd4Yi',อณัฐตา,สาระพันธ์,natta,sanaphan,F,2511-02-08,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,"98 ถนนถนอมกุลบุตร, นพตระกูลมอเตอร์",นพตระกูลมอเตอร์,Full-Stack Developer,2531,2534,3.65,natta.sanaphan@noptnakunmotoe.org,alumni,Low,,,,,,,,
239097,phenyupha.nruephai@gmail.com,b'$2b$12$DksHApn/gMPLoGglSsk4WOnPcR8IiCd14TUZuDlKwOHwfpD8OU35G',เพ็ญยุภา,นฤภัย,phenyupha,nruephai,F,2535-01-31,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,"97 หมู่ 44 ถนนธนประทีป, บริษัท ดาวอร่ามภาพยนตร์ จำกัด",บริษัท ดาวอร่ามภาพยนตร์ จำกัด,AI Researcher,2551,2554,3.0,phenyupha.nruephai@bnitat.gov.br,alumni,Low,,,,,,,,
748054,titya.nuanpheng@gmail.com,b'$2b$12$1INN13c76wyZFczF1ylSzOVoeB/dUglzpESXdv4.m4R3WSyBklBuy',อธิตยา,นวลเพ็ง,titya,nuanpheng,F,2541-07-10,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,"4/4 ถนนตวันเยี่ยม, ขำเอนกเอ็นจิเนียริ่ง",ขำเอนกเอ็นจิเนียริ่ง,Software Engineer,2557,2560,2.63,titya.nuanpheng@khamenokenchinianing.net.br,alumni,Low,titya.nuanpheng@github.com,,,,,,,
166767,natta.thnommnut@gmail.com,b'$2b$12$6/mXxaMJT/WTkjKxHbV86eIzab7AkqzErOlSTYw2vrMa4FicCWVMm',อณัฐตา,ถนอมมนุษย์,natta,thnommnut,F,2520-01-19,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,"31/9 ถนนจันอ้น, วาทามอเตอร์",วาทามอเตอร์,Cybersecurity Analyst,2538,2539,4.0,natta.thnommnut@wathamotoe.com.br,alumni,Medium,natta.thnommnut@github.com,,บริษัท วิลาสินีอะไหล่ยนต์ จำกัด,"553 ถนนขำเอนก, บริษัท วิลาสินีอะไหล่ยนต์ จำกัด",AI Researcher,,,038-074431
